"name","address","addressUrl","email","phone","website2","hoursOfOperation","website"
"three-rivers-paintball-and-airsoft-park","282 Rochester Rd Freedom PA 15042","https://www.google.com/maps/search/?api=1&query=282+Rochester+Rd+Freedom+PA+15042","alex@trpaintball.com","724-775-6232","trpaintball.com","[{""day"":""Sunday"",""time"":""12:00pm -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""Closed""}]","http://www.trpaintball.com/"
"urban-assault-paintball-and-airsoft","201 Cecil-Sturgeon Rd McDonald PA 15057","https://www.google.com/maps/search/?api=1&query=201+Cecil-Sturgeon+Rd+McDonald+PA+15057","","","","[]",
"battlegroundz","100 Higginson Avenue Lincoln RI 02865","https://www.google.com/maps/search/?api=1&query=100+Higginson+Avenue+Lincoln+RI+02865","","401-305-3600","battlegroundz.net","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t9:00pm""},{""day"":""Monday"",""time"":""12:00pm -\n\t\t\t\t10:00pm""},{""day"":""Tuesday"",""time"":""12:00pm -\n\t\t\t\t10:00pm""},{""day"":""Wednesday"",""time"":""12:00pm -\n\t\t\t\t10:00pm""},{""day"":""Thursday"",""time"":""12:00pm -\n\t\t\t\t10:00pm""},{""day"":""Friday"",""time"":""12:00pm -\n\t\t\t\t12:00am""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t12:00am""}]","http://battlegroundz.net/"
"extreme-airsoft","1425 Kingstown Rd South Kingstown RI 02879","https://www.google.com/maps/search/?api=1&query=1425+Kingstown+Rd+South+Kingstown+RI+02879","","401-789-1987","extremeairsoftri.com","[{""day"":""Sunday"",""time"":""12:00pm -\n\t\t\t\t6:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""5:30pm -\n\t\t\t\t9:00pm""},{""day"":""Saturday"",""time"":""12:00pm -\n\t\t\t\t8:00pm""}]","http://www.extremeairsoftri.com/"
"warzone-paintball-and-airsoft","320 Shermantown Rd Saunderstown RI 2874","https://www.google.com/maps/search/?api=1&query=320+Shermantown+Rd+Saunderstown+RI+2874","warzone@inbox.com","401-228-6366","warzoneri.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t4:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t4:00pm""}]","http://www.warzoneri.com/"
"airsoft-charleston-llc","Dorchester Road North Charleston SC 29418","https://www.google.com/maps/search/?api=1&query=Dorchester+Road+North+Charleston+SC+29418","info@airsoftcharleston.com","843-952-9384","airsoftcharleston.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t3:00pm""}]","http://airsoftcharleston.com/"
"airsoft-columbia","7216 Middle St Columbia SC 29223","https://www.google.com/maps/search/?api=1&query=7216+Middle+St+Columbia+SC+29223","","","airsoftsouthcarolina.com","[]","http://www.airsoftsouthcarolina.com/"
"airsoft-south-carolina","2207 TV Road Florence SC 29501","https://www.google.com/maps/search/?api=1&query=2207+TV+Road+Florence+SC+29501","","","airsoftsouthcarolina.com","[{""day"":""Sunday"",""time"":""11:00am -\n\t\t\t\t4:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""11:00am -\n\t\t\t\t4:00pm""}]","http://airsoftsouthcarolina.com/"
"battle-cat-sports","102 N. Manning St Anderson SC 29621","https://www.google.com/maps/search/?api=1&query=102+N.+Manning+St+Anderson+SC+29621","corp@battlecatsports.com","864-964-0167","battlecatsports.com","[{""day"":""Sunday"",""time"":""1:00pm -\n\t\t\t\t6:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""10:00am -\n\t\t\t\t6:00pm""},{""day"":""Thursday"",""time"":""10:00am -\n\t\t\t\t6:00pm""},{""day"":""Friday"",""time"":""10:00am -\n\t\t\t\t6:00pm""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t6:00pm""}]","http://battlecatsports.com/"
"black-ops-airsoft-south","1040 West Richardson Avenue Summerville SC 29483","https://www.google.com/maps/search/?api=1&query=1040+West+Richardson+Avenue+Summerville+SC+29483","ronp@boa-s.com","843-737-4954","boa-s.com","[{""day"":""Sunday"",""time"":""11:00am -\n\t\t\t\t3:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t4:00pm""}]","http://www.boa-s.com/"
"sqa-escue-airsoft","1205 Founders Rd Lexington SC 29073","https://www.google.com/maps/search/?api=1&query=1205+Founders+Rd+Lexington+SC+29073","SQAirsoft@gmail.com","803-626-2394","sqairsoft.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""6:00pm -\n\t\t\t\t8:00pm""},{""day"":""Wednesday"",""time"":""6:00pm -\n\t\t\t\t8:00pm""},{""day"":""Thursday"",""time"":""6:00pm -\n\t\t\t\t8:00pm""},{""day"":""Friday"",""time"":""6:00pm -\n\t\t\t\t8:00pm""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]","http://www.sqairsoft.com/"
"westminster-airsoft","4000 India Hook Rd Rock Hill SC 29732","https://www.google.com/maps/search/?api=1&query=4000+India+Hook+Rd+Rock+Hill+SC+29732","westminsterairsoft@gmail.com","803-415-5533","","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t4:00pm""}]",
"airsoft-sioux-falls","201 North Harlem Avenue Sioux Falls SD 57104","https://www.google.com/maps/search/?api=1&query=201+North+Harlem+Avenue+Sioux+Falls+SD+57104","info@crossfire-airsoft.com","605-361-5200","crossfire-airsoft.com","[{""day"":""Sunday"",""time"":""10:30am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""Closed""}]","https://www.crossfire-airsoft.com/airsoft-sioux-falls"
"bad-karma-airsoft","1776 Gwynn Rd Lebanon TN 37087","https://www.google.com/maps/search/?api=1&query=1776+Gwynn+Rd+Lebanon+TN+37087","mcollinsworth@lebanontn.org","615-308-7606","badkarmaairsoft.net","[]","http://www.badkarmaairsoft.net/"
"blackwater-marsh-airsoft","370 Russell Rd Drummonds TN 38023","https://www.google.com/maps/search/?api=1&query=370+Russell+Rd+Drummonds+TN+38023","blackwatermarshairsoft@gmail.com","901-497-7995","blackwatermarsh.com","[]","http://blackwatermarsh.com/"
"cartcon1","8425 Horton Hwy College Grove TN 37046","https://www.google.com/maps/search/?api=1&query=8425+Horton+Hwy+College+Grove+TN+37046","sales@cartcon1.com","615-351-2517","cartcon1.com","[]","http://cartcon1.com/"
"hellhounds-airsoft-field","428 Crafton Rd Portland TN 37148","https://www.google.com/maps/search/?api=1&query=428+Crafton+Rd+Portland+TN+37148","hellhoundsairsoftfield@yahoo.com","615-775-1677","","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t5:00pm""}]",
"insane-airsoft","Chattanooga TN","https://www.google.com/maps/search/?api=1&query=++Chattanooga+TN","info@liveinsane.com","","liveinsane.com","[{""day"":""Sunday"",""time"":""1:00pm -\n\t\t\t\t6:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""5:00pm -\n\t\t\t\t9:00pm""},{""day"":""Saturday"",""time"":""10:30am -\n\t\t\t\t5:30pm""}]","http://www.liveinsane.com/"
"insane-paintball-and-airsoft","","","","","","[]",
"misfits-airsoft-field","Mt. Juliet TN","https://www.google.com/maps/search/?api=1&query=++Mt.+Juliet+TN","","","","[]",
"nashville-airsoft","406 Davidson St Nashville TN 37213","https://www.google.com/maps/search/?api=1&query=406+Davidson+St+Nashville+TN+37213","info@nashvilleairsoft.com","615-837-0920","nashvilleairsoft.com","[{""day"":""Sunday"",""time"":""1:00pm -\n\t\t\t\t6:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""3:00pm -\n\t\t\t\t9:00pm""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t9:00pm""}]","http://www.nashvilleairsoft.com/"
"op31-airsoft-tn","2030 Stanford Rd Enville TN 38332","https://www.google.com/maps/search/?api=1&query=2030+Stanford+Rd+Enville+TN+38332","www.opgames4u@gmail.com","","op31training.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""11:00am -\n\t\t\t\t5:00pm""}]","http://www.op31training.com/op31-tn-airsoft.html"
"predator-armory","Williams Road Knoxville TN 37932","https://www.google.com/maps/search/?api=1&query=Williams+Road+Knoxville+TN+37932","support@predatorarmory.com","865-985-2216","predatorarmory.com","[]","http://www.predatorarmory.com/"
"predator-armory","Williams Road Knoxville TN 37932","https://www.google.com/maps/search/?api=1&query=Williams+Road+Knoxville+TN+37932","support@predatorarmory.com","865-985-2216","predatorarmory.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]","http://www.predatorarmory.com/"
"resurrection-airsoft","1200 Miracle Rd Cookeville TN 38506","https://www.google.com/maps/search/?api=1&query=1200+Miracle+Rd+Cookeville+TN+38506","resurrectionairsoft@gmail.com","","facebook.com","[]","https://www.facebook.com/resurrectionairsoft"
"sweetwater-airsoft","543 County Road 275 Niota TN 37826","https://www.google.com/maps/search/?api=1&query=543+County+Road+275+Niota+TN+37826","","","","[]",
"xtr3m3-airsoft-park","4010 Jackson Ave Memphis TN 38128","https://www.google.com/maps/search/?api=1&query=4010+Jackson+Ave+Memphis+TN+38128","","","","[]",
"cutler-ralph","Richardson TX 75080","https://www.google.com/maps/search/?api=1&query=+Richardson+TX+75080","","","","[]",
"5j-extreme-sports","22340 I-45 #A Spring TX 77373","https://www.google.com/maps/search/?api=1&query=22340+I-45+%23A+Spring+TX+77373","ray@5jExtremeSports.com","832-220-9434","5jextremesports.com","[]","http://5jextremesports.com/"
"878-airsoft","3920 Farm to Market Road 878 Waxahachie TX 75165","https://www.google.com/maps/search/?api=1&query=3920+Farm+to+Market+Road+878+Waxahachie+TX+75165","info@878airsoft.com","972-247-7638","878Airsoft.com","[{""day"":""Sunday"",""time"":""8:30am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""7:30am -\n\t\t\t\t5:30pm""}]","http://www.878airsoft.com/"
"airsoft-revolution-15","5415 Bandera Rd San Antonio TX 78238","https://www.google.com/maps/search/?api=1&query=5415+Bandera+Rd+San+Antonio+TX+78238","airsoftrevolution15@gmail.com","210-834-4086","airsoftrevolution15.com","[]","http://www.airsoftrevolution15.com/"
"airsoft-texas","24442 TX-195 Killeen TX 76542","https://www.google.com/maps/search/?api=1&query=24442+TX-195+Killeen+TX+76542","Airsofttexasllc@gmail.com","512-784-8727","/us/texas/fields/632/airsoft-texas","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]","https://airsoftc3.com/us/texas/fields/632/airsoft-texas"
"airsoft-memphis-tx","1501 2nd Street Memphis TX 79245","https://www.google.com/maps/search/?api=1&query=1501+2nd+Street+Memphis+TX+79245","airsoftmemphistx@gmail.com","806-983-0970","airsoftmemphistx.com","[]","http://airsoftmemphistx.com/"
"alternate-arms-airsoft","4411 River Oaks Boulevard Fort Worth TX 76114","https://www.google.com/maps/search/?api=1&query=4411+River+Oaks+Boulevard+Fort+Worth+TX+76114","AlternateArmsAirsoft@Gmail.com","731-326-2195","Alternatearmsairsoft.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t6:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""12:00pm -\n\t\t\t\t8:00pm""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t6:00pm""}]","http://alternatearmsairsoft.com/"
"atx-airsoft","Abilene TX 79606","https://www.google.com/maps/search/?api=1&query=+Abilene+TX+79606","Sway8516@gmail.com","","","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""6:00pm -\n\t\t\t\t10:00pm""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t6:00pm""}]",
"awaken-arena","Cornerway Boulevard San Antonio TX 78219","https://www.google.com/maps/search/?api=1&query=Cornerway+Boulevard+San+Antonio+TX+78219","info@awakenarena.com","830-328-2820","awakenarena.com","[{""day"":""Sunday"",""time"":""12:00pm -\n\t\t\t\t10:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""2:00pm -\n\t\t\t\t10:00pm""},{""day"":""Thursday"",""time"":""2:00pm -\n\t\t\t\t10:00pm""},{""day"":""Friday"",""time"":""2:00pm -\n\t\t\t\t10:00pm""},{""day"":""Saturday"",""time"":""12:00pm -\n\t\t\t\t10:00pm""}]","http://awakenarena.com/"
"beeville-airsoft","111 East Harwood Avenue Beeville TX 78102","https://www.google.com/maps/search/?api=1&query=111+East+Harwood+Avenue+Beeville+TX+78102","Beevilleairsoft@yahoo.com","361-319-0919","","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""6:00pm -\n\t\t\t\t9:00pm""},{""day"":""Friday"",""time"":""5:00pm -\n\t\t\t\t9:00pm""},{""day"":""Saturday"",""time"":""5:00pm -\n\t\t\t\t9:00pm""}]",
"cqbravo-airsoft","1016 Southwest Alsbury Boulevard Burleson TX 76028","https://www.google.com/maps/search/?api=1&query=1016+Southwest+Alsbury+Boulevard+Burleson+TX+76028","info@CQBravoAirsoft.com","817-720-7330","CQBravoAirsoft.com","[{""day"":""Sunday"",""time"":""2:00pm -\n\t\t\t\t9:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""5:00pm -\n\t\t\t\t9:00pm""},{""day"":""Thursday"",""time"":""5:00pm -\n\t\t\t\t9:00pm""},{""day"":""Friday"",""time"":""5:00pm -\n\t\t\t\t9:00pm""},{""day"":""Saturday"",""time"":""2:00pm -\n\t\t\t\t9:00pm""}]","http://cqbravoairsoft.com/"
"d14-airsoft","3433 Cowling Rd Sanger TX 76266","https://www.google.com/maps/search/?api=1&query=3433+Cowling+Rd+Sanger+TX+76266","office@d14airsoft.com","","d14airsoft.com","[]","http://www.d14airsoft.com/"
"delta-paintball","5605 Texas 107 Mission TX 78504","https://www.google.com/maps/search/?api=1&query=5605+Texas+107+Mission+TX+78504","","956-580-3372","deltafieldpb.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t10:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""5:00pm -\n\t\t\t\t10:00pm""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t10:00pm""}]","http://deltafieldpb.com/"
"dfw-adventure-park","13055 Cleveland Gibbs Rd. Northlake TX 76262","https://www.google.com/maps/search/?api=1&query=13055+Cleveland+Gibbs+Rd.+Northlake+TX+76262","jonathan@dfwap.com","817-854-0085","dfwap.com","[]","http://www.dfwap.com/DFWAP/index.html"
"edinburg-paintball-battlegrounds","1207 N. Tower Rd. Edinburg TX 78542","https://www.google.com/maps/search/?api=1&query=1207+N.+Tower+Rd.+Edinburg+TX+78542","","956-316-4400","paintballbattlegrounds.com","[]","http://www.paintballbattlegrounds.com/"
"forney-airsoft","15850 Valley View Forney TX 75126","https://www.google.com/maps/search/?api=1&query=15850+Valley+View+Forney+TX+75126","","","forneyairsoft.com","[]","http://forneyairsoft.com/wordpress/"
"freedom-firearms-defense","5545 Eastex Freeway Beaumont TX 77706","https://www.google.com/maps/search/?api=1&query=5545+Eastex+Freeway+Beaumont+TX+77706","Info@freedomfd.com","409-234-2577","FreedomFD.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t6:00pm""}]","http://freedomfd.com/"
"fun-on-the-run-field","2621 Roberts Cut Off Rd. Fort Worth TX 76114","https://www.google.com/maps/search/?api=1&query=2621+Roberts+Cut+Off+Rd.+Fort+Worth+TX+76114","","817-238-0297","paintballfunontherun.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]","http://www.paintballfunontherun.com/airsoft"
"high-ground-airsoft-spring","100 Cypresswood Dr Spring TX 77388","https://www.google.com/maps/search/?api=1&query=100+Cypresswood+Dr+Spring+TX+77388","","281-771-3126","highgroundairsoft.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t8:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""10:00am -\n\t\t\t\t10:00pm""},{""day"":""Wednesday"",""time"":""10:00am -\n\t\t\t\t10:00pm""},{""day"":""Thursday"",""time"":""10:00am -\n\t\t\t\t1:25am""},{""day"":""Friday"",""time"":""10:00am -\n\t\t\t\t11:00pm""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t11:00pm""}]","http://www.highgroundairsoft.com/spring/"
"how-to-play-infinite-word-puzzles-unlimited","TX","https://www.google.com/maps/search/?api=1&query=++TX","","","","[]",
"kombat-zone","105511 N. Taylor Rd Sharyland TX 78573","https://www.google.com/maps/search/?api=1&query=105511+N.+Taylor+Rd+Sharyland+TX+78573","","","","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""12:00pm -\n\t\t\t\t7:00pm""}]",
"la-vernia-airsoft-field","4923 Farm to Market 539 La Vernia TX 78121","https://www.google.com/maps/search/?api=1&query=4923+Farm+to+Market+539+La+Vernia+TX+78121","","210-771-0160","","[{""day"":""Sunday"",""time"":""8:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""Closed""}]",
"lonestar-airsoft","25635 Southwest Fwy Rosenberg TX 77471","https://www.google.com/maps/search/?api=1&query=25635+Southwest+Fwy+Rosenberg+TX+77471","info@lonestarairsoft.site","832-742-0062","lonestarairsoft.site","[{""day"":""Sunday"",""time"":""11:00am -\n\t\t\t\t8:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""3:00pm -\n\t\t\t\t8:00pm""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t9:00pm""}]","http://www.lonestarairsoft.site/"
"mission-airsoft","20360 Pleasanton Rd. San Antonio TX 78221","https://www.google.com/maps/search/?api=1&query=20360+Pleasanton+Rd.+San+Antonio+TX+78221","michelle@missionairsoft.com","210-843-3711","missionairsoft.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""8:00am -\n\t\t\t\t2:00pm""}]","http://missionairsoft.com/"
"paintball-fixx","4090 FM 1694 Robstown TX 78380","https://www.google.com/maps/search/?api=1&query=4090+FM+1694+Robstown+TX+78380","","361-510-8105","pbfixx.com","[{""day"":""Sunday"",""time"":""12:00pm -\n\t\t\t\t6:30pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""12:00pm -\n\t\t\t\t6:30pm""}]","http://www.pbfixx.com/"
"paintball-zone-north","8311 FM 1960 Bypass West Humble TX 77338","https://www.google.com/maps/search/?api=1&query=8311+FM+1960+Bypass+West+Humble+TX+77338","","281-660-0663","paintballzonehouston.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t7:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""10:00am -\n\t\t\t\t6:00pm""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t7:00pm""}]","http://paintballzonehouston.com/index.html"
"paintball-zone-south","2811 Dixie Farm Rd Houston TX 77089","https://www.google.com/maps/search/?api=1&query=2811+Dixie+Farm+Rd+Houston+TX+77089","","281-660-0663","paintballzonehouston.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t7:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""11:00am -\n\t\t\t\t6:00pm""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t7:00pm""}]","http://paintballzonehouston.com/index.html"
"pineywoods-airsoft-community","1101 FM 1819 Pollok TX 75969","https://www.google.com/maps/search/?api=1&query=1101+FM+1819+Pollok+TX+75969","","","","[]",
"play-extreme-sports","2110 State Hwy 286 Corpus Christi TX 78415","https://www.google.com/maps/search/?api=1&query=2110+State+Hwy+286+Corpus+Christi+TX+78415","","361-814-3830","playextremesports.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t7:30pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t7:30pm""}]","http://www.playextremesports.com/"
"tanks-paintball-sugarland","22011 Southwest Freeway Richmond TX 77469","https://www.google.com/maps/search/?api=1&query=22011+Southwest+Freeway+Richmond+TX+77469","tank@tankspaintball.com","281-342-5885","tankspaintball.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""12:00pm -\n\t\t\t\t7:00pm""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t6:00pm""}]","http://www.tankspaintball.com/content/"
"techstar-airsoft","1000 West Oaks Mall Houston TX 77082","https://www.google.com/maps/search/?api=1&query=1000+West+Oaks+Mall+Houston+TX+77082","info@techstarairsoft.com","281-235-3446","techstarairsoft.com","[]","http://www.techstarairsoft.com/"
"temple-tactical-and-airsoft","1163 Berger Rd. Temple TX 76501","https://www.google.com/maps/search/?api=1&query=1163+Berger+Rd.+Temple+TX+76501","alleramilitaria@aol.com","254-535-5490","templeairsoft.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t5:00pm""}]","http://www.templeairsoft.com/"
